TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,PPG1_SUB4,PPG1_SUB5,PPG1_SUB6,PPG1_SUB7,PPG1_SUB8,PPG2_SUB1,PPG2_SUB2,PPG2_SUB3,PPG2_SUB4,PPG2_SUB5,PPG2_SUB6,PPG2_SUB7,PPG2_SUB8,ECG_SEQ1_SUB1,ECG_SEQ1_SUB2,ECG_SEQ2_SUB1
267.08,0,1050,1082,,,,,,,,,,,,,,,,
267.09,1,1172,1188,,,,,,,,,,,,,,,,
267.1,0,1300,1294,,,,,,,,,,,,,,,,
267.11,0,1430,1406,,,,,,,,,,,,,,,,
267.12,0,1558,1516,,,,,,,,,,,,,,,,
267.13,0,1679,1620,,,,,,,,,,,,,,,,
267.14,-3,1780,1710,,,,,,,,,,,,,,,,
267.15,-3,1872,1788,,,,,,,,,,,,,,,,
267.16,-3,1949,1853,,,,,,,,,,,,,,,,
267.17,-3,2027,1920,,,,,,,,,,,,,,,,
267.18,-3,2109,1992,,,,,,,,,,,,,,,,
267.19,-3,2203,2071,,,,,,,,,,,,,,,,
267.2,-3,2311,2164,,,,,,,,,,,,,,,,
267.21,-2,2428,2264,,,,,,,,,,,,,,,,
267.22,-2,2538,2360,,,,,,,,,,,,,,,,
267.23,-1,2623,2431,,,,,,,,,,,,,,,,
267.24,0,2653,2457,,,,,,,,,,,,,,,,
267.25,1,2615,2415,,,,,,,,,,,,,,,,
267.26,2,2487,2297,,,,,,,,,,,,,,,,
267.27,2,2271,2096,,,,,,,,,,,,,,,,
267.28,4,1963,1813,,,,,,,,,,,,,,,,
267.29,5,1572,1444,,,,,,,,,,,,,,,,
267.3,7,1104,1005,,,,,,,,,,,,,,,,
267.31,5,574,510,,,,,,,,,,,,,,,,
267.32,7,11,-15,,,,,,,,,,,,,,,,
267.33,7,-569,-557,,,,,,,,,,,,,,,,
267.34,6,-1140,-1088,,,,,,,,,,,,,,,,
267.35,4,-1679,-1592,,,,,,,,,,,,,,,,
267.36,4,-2163,-2043,,,,,,,,,,,,,,,,
267.37,3,-2574,-2428,,,,,,,,,,,,,,,,
267.38,0,-2894,-2733,,,,,,,,,,,,,,,,
267.39,-1,-3111,-2941,,,,,,,,,,,,,,,,
267.4,-2,-3214,-3050,,,,,,,,,,,,,,,,
267.41,-2,-3205,-3055,,,,,,,,,,,,,,,,
267.42,-1,-3095,-2968,,,,,,,,,,,,,,,,
267.43,0,-2904,-2798,,,,,,,,,,,,,,,,
267.44,-2,-2649,-2570,,,,,,,,,,,,,,,,
267.45,-2,-2354,-2304,,,,,,,,,,,,,,,,
267.46,-1,-2042,-2016,,,,,,,,,,,,,,,,
267.47,-1,-1723,-1718,,,,,,,,,,,,,,,,
267.48,0,-1408,-1426,,,,,,,,,,,,,,,,
267.49,1,-1103,-1143,,,,,,,,,,,,,,,,
267.5,1,-809,-869,,,,,,,,,,,,,,,,
267.51,0,-536,-614,,,,,,,,,,,,,,,,
267.52,0,-288,-376,,,,,,,,,,,,,,,,
267.53,2,-72,-169,,,,,,,,,,,,,,,,
267.54,4,96,-3,,,,,,,,,,,,,,,,
267.55,6,223,125,,,,,,,,,,,,,,,,
267.56,6,306,220,,,,,,,,,,,,,,,,
267.57,8,351,278,,,,,,,,,,,,,,,,
267.58,8,364,308,,,,,,,,,,,,,,,,
267.59,7,357,312,,,,,,,,,,,,,,,,
267.6,6,339,305,,,,,,,,,,,,,,,,
267.61,6,319,294,,,,,,,,,,,,,,,,
267.62,7,301,279,,,,,,,,,,,,,,,,
267.63,7,288,268,,,,,,,,,,,,,,,,
267.64,5,287,269,,,,,,,,,,,,,,,,
267.65,4,308,281,,,,,,,,,,,,,,,,
267.66,5,351,323,,,,,,,,,,,,,,,,
267.67,6,419,384,,,,,,,,,,,,,,,,
267.68,5,506,461,,,,,,,,,,,,,,,,
267.69,5,614,555,,,,,,,,,,,,,,,,
267.7,4,734,660,,,,,,,,,,,,,,,,
267.71,3,859,773,,,,,,,,,,,,,,,,
267.72,1,995,893,,,,,,,,,,,,,,,,
267.73,3,1137,1019,,,,,,,,,,,,,,,,
267.74,1,1282,1150,,,,,,,,,,,,,,,,
267.75,1,1422,1278,,,,,,,,,,,,,,,,
267.76,0,1560,1410,,,,,,,,,,,,,,,,
267.77,-3,1690,1532,,,,,,,,,,,,,,,,
267.78,-5,1815,1648,,,,,,,,,,,,,,,,
267.79,-6,1936,1759,,,,,,,,,,,,,,,,
267.8,-7,2049,1862,,,,,,,,,,,,,,,,
267.81,-10,2145,1950,,,,,,,,,,,,,,,,
267.82,-10,2229,2026,,,,,,,,,,,,,,,,
267.83,-9,2289,2078,,,,,,,,,,,,,,,,
267.84,-8,2325,2114,,,,,,,,,,,,,,,,
267.85,-6,2346,2139,,,,,,,,,,,,,,,,
267.86,-2,2360,2156,,,,,,,,,,,,,,,,
267.87,-1,2379,2180,,,,,,,,,,,,,,,,
267.88,2,2414,2222,,,,,,,,,,,,,,,,
267.89,2,2467,2282,,,,,,,,,,,,,,,,
267.9,3,2534,2360,,,,,,,,,,,,,,,,
267.91,6,2603,2441,,,,,,,,,,,,,,,,
267.92,8,2648,2504,,,,,,,,,,,,,,,,
267.93,9,2649,2530,,,,,,,,,,,,,,,,
267.94,7,2589,2498,,,,,,,,,,,,,,,,
267.95,7,2457,2399,,,,,,,,,,,,,,,,
267.96,6,2237,2220,,,,,,,,,,,,,,,,
267.97,6,1922,1950,,,,,,,,,,,,,,,,
267.98,5,1515,1592,,,,,,,,,,,,,,,,
267.99,6,1027,1152,,,,,,,,,,,,,,,,
268.0,5,464,637,,,,,,,,,,,,,,,,
268.01,3,-150,63,,,,,,,,,,,,,,,,
268.02,2,-790,-540,,,,,,,,,,,,,,,,
268.03,3,-1427,-1150,,,,,,,,,,,,,,,,
268.04,2,-2042,-1738,,,,,,,,,,,,,,,,
268.05,4,-2605,-2288,,,,,,,,,,,,,,,,
268.06,4,-3106,-2782,,,,,,,,,,,,,,,,
268.07,1,-3531,-3208,,,,,,,,,,,,,,,,
268.08,1,-3863,-3549,,,,,,,,,,,,,,,,
268.09,0,-4094,-3799,,,,,,,,,,,,,,,,
268.1,-1,-4224,-3953,,,,,,,,,,,,,,,,
268.11,0,-4257,-4010,,,,,,,,,,,,,,,,
268.12,-1,-4211,-3991,,,,,,,,,,,,,,,,
268.13,-1,-4108,-3908,,,,,,,,,,,,,,,,
268.14,-2,-3966,-3777,,,,,,,,,,,,,,,,
268.15,-2,-3796,-3615,,,,,,,,,,,,,,,,
268.16,-1,-3604,-3429,,,,,,,,,,,,,,,,
268.17,-1,-3393,-3221,,,,,,,,,,,,,,,,
268.18,0,-3168,-2996,,,,,,,,,,,,,,,,
268.19,0,-2931,-2755,,,,,,,,,,,,,,,,
268.2,1,-2684,-2500,,,,,,,,,,,,,,,,
268.21,1,-2430,-2242,,,,,,,,,,,,,,,,
268.22,1,-2180,-1983,,,,,,,,,,,,,,,,
268.23,2,-1933,-1732,,,,,,,,,,,,,,,,
268.24,2,-1693,-1495,,,,,,,,,,,,,,,,
268.25,0,-1468,-1272,,,,,,,,,,,,,,,,
268.26,1,-1265,-1077,,,,,,,,,,,,,,,,
268.27,0,-1098,-911,,,,,,,,,,,,,,,,
268.28,0,-954,-775,,,,,,,,,,,,,,,,
268.29,0,-840,-668,,,,,,,,,,,,,,,,
268.3,0,-753,-588,,,,,,,,,,,,,,,,
268.31,0,-681,-529,,,,,,,,,,,,,,,,
268.32,-1,-623,-478,,,,,,,,,,,,,,,,
268.33,-1,-554,-420,,,,,,,,,,,,,,,,
268.34,-1,-478,-352,,,,,,,,,,,,,,,,
268.35,-1,-383,-274,,,,,,,,,,,,,,,,
268.36,0,-272,-175,,,,,,,,,,,,,,,,
268.37,-1,-148,-61,,,,,,,,,,,,,,,,
268.38,-1,-8,64,,,,,,,,,,,,,,,,
268.39,-3,140,198,,,,,,,,,,,,,,,,
268.4,-4,302,341,,,,,,,,,,,,,,,,
268.41,-2,470,499,,,,,,,,,,,,,,,,
268.42,-2,639,653,,,,,,,,,,,,,,,,
268.43,-1,808,812,,,,,,,,,,,,,,,,
268.44,-2,976,969,,,,,,,,,,,,,,,,
268.45,-2,1147,1123,,,,,,,,,,,,,,,,
268.46,-1,1316,1280,,,,,,,,,,,,,,,,
268.47,-2,1487,1433,,,,,,,,,,,,,,,,
268.48,-2,1660,1585,,,,,,,,,,,,,,,,
268.49,-1,1828,1735,,,,,,,,,,,,,,,,
268.5,-1,1990,1880,,,,,,,,,,,,,,,,
268.51,-2,2147,2012,,,,,,,,,,,,,,,,
268.52,-3,2288,2137,,,,,,,,,,,,,,,,
268.53,-2,2431,2258,,,,,,,,,,,,,,,,
268.54,-1,2570,2374,,,,,,,,,,,,,,,,
268.55,-1,2698,2480,,,,,,,,,,,,,,,,
268.56,1,2813,2573,,,,,,,,,,,,,,,,
268.57,0,2921,2659,,,,,,,,,,,,,,,,
268.58,0,3042,2756,,,,,,,,,,,,,,,,
268.59,0,3169,2862,,,,,,,,,,,,,,,,
268.6,0,3309,2984,,,,,,,,,,,,,,,,
268.61,1,3459,3113,,,,,,,,,,,,,,,,
268.62,0,3608,3244,,,,,,,,,,,,,,,,
268.63,0,3738,3362,,,,,,,,,,,,,,,,
268.64,1,3825,3443,,,,,,,,,,,,,,,,
268.65,0,3859,3473,,,,,,,,,,,,,,,,
268.66,0,3811,3439,,,,,,,,,,,,,,,,
268.67,1,3663,3315,,,,,,,,,,,,,,,,
268.68,3,3408,3092,,,,,,,,,,,,,,,,
268.69,3,3033,2754,,,,,,,,,,,,,,,,
268.7,4,2544,2311,,,,,,,,,,,,,,,,
268.71,4,1943,1765,,,,,,,,,,,,,,,,
268.72,6,1256,1134,,,,,,,,,,,,,,,,
268.73,8,499,441,,,,,,,,,,,,,,,,
268.74,10,-293,-287,,,,,,,,,,,,,,,,
268.75,11,-1086,-1023,,,,,,,,,,,,,,,,
268.76,11,-1852,-1733,,,,,,,,,,,,,,,,
268.77,9,-2560,-2396,,,,,,,,,,,,,,,,
268.78,9,-3177,-2981,,,,,,,,,,,,,,,,
268.79,9,-3697,-3474,,,,,,,,,,,,,,,,
268.8,8,-4106,-3865,,,,,,,,,,,,,,,,
268.81,6,-4395,-4150,,,,,,,,,,,,,,,,
268.82,2,-4573,-4325,,,,,,,,,,,,,,,,
268.83,0,-4633,-4390,,,,,,,,,,,,,,,,
268.84,0,-4594,-4361,,,,,,,,,,,,,,,,
268.85,-2,-4473,-4254,,,,,,,,,,,,,,,,
268.86,-2,-4290,-4078,,,,,,,,,,,,,,,,
268.87,-4,-4051,-3854,,,,,,,,,,,,,,,,
268.88,-6,-3773,-3588,,,,,,,,,,,,,,,,
268.89,-10,-3479,-3302,,,,,,,,,,,,,,,,
268.9,-10,-3175,-3003,,,,,,,,,,,,,,,,
268.91,-8,-2870,-2702,,,,,,,,,,,,,,,,
268.92,-8,-2570,-2408,,,,,,,,,,,,,,,,
268.93,-6,-2288,-2128,,,,,,,,,,,,,,,,
268.94,-5,-2023,-1868,,,,,,,,,,,,,,,,
268.95,-4,-1774,-1620,,,,,,,,,,,,,,,,
268.96,-5,-1552,-1397,,,,,,,,,,,,,,,,
268.97,-3,-1352,-1194,,,,,,,,,,,,,,,,
268.98,-3,-1176,-1020,,,,,,,,,,,,,,,,
268.99,-2,-1026,-873,,,,,,,,,,,,,,,,
269.0,-1,-908,-756,,,,,,,,,,,,,,,,
269.01,-3,-815,-670,,,,,,,,,,,,,,,,
269.02,-5,-742,-601,,,,,,,,,,,,,,,,
269.03,-5,-685,-547,,,,,,,,,,,,,,,,
269.04,-5,-624,-494,,,,,,,,,,,,,,,,
269.05,-5,-549,-426,,,,,,,,,,,,,,,,
269.06,-7,-458,-346,,,,,,,,,,,,,,,,
269.07,-8,-346,-247,,,,,,,,,,,,,,,,
269.08,-8,-214,-128,,,,,,,,,,,,,,,,
269.09,-8,-71,0,,,,,,,,,,,,,,,,
269.1,-8,74,135,,,,,,,,,,,,,,,,
269.11,-7,226,274,,,,,,,,,,,,,,,,
269.12,-7,367,410,,,,,,,,,,,,,,,,
269.13,-6,505,537,,,,,,,,,,,,,,,,
269.14,-5,642,663,,,,,,,,,,,,,,,,
269.15,-2,784,794,,,,,,,,,,,,,,,,
269.16,0,931,933,,,,,,,,,,,,,,,,
269.17,3,1087,1073,,,,,,,,,,,,,,,,
269.18,4,1242,1215,,,,,,,,,,,,,,,,
269.19,3,1396,1354,,,,,,,,,,,,,,,,
269.2,3,1545,1490,,,,,,,,,,,,,,,,
269.21,1,1689,1623,,,,,,,,,,,,,,,,
269.22,0,1825,1742,,,,,,,,,,,,,,,,
269.23,0,1948,1854,,,,,,,,,,,,,,,,
269.24,0,2065,1958,,,,,,,,,,,,,,,,
269.25,0,2176,2059,,,,,,,,,,,,,,,,
269.26,0,2271,2140,,,,,,,,,,,,,,,,
269.27,-1,2353,2212,,,,,,,,,,,,,,,,
269.28,-2,2419,2272,,,,,,,,,,,,,,,,
269.29,0,2480,2328,,,,,,,,,,,,,,,,
269.3,1,2538,2385,,,,,,,,,,,,,,,,
269.31,2,2605,2449,,,,,,,,,,,,,,,,
269.32,2,2681,2522,,,,,,,,,,,,,,,,
269.33,4,2772,2610,,,,,,,,,,,,,,,,
269.34,5,2875,2706,,,,,,,,,,,,,,,,
269.35,5,2974,2801,,,,,,,,,,,,,,,,
269.36,5,3048,2872,,,,,,,,,,,,,,,,
269.37,7,3075,2896,,,,,,,,,,,,,,,,
269.38,8,3033,2857,,,,,,,,,,,,,,,,
269.39,7,2908,2737,,,,,,,,,,,,,,,,
269.4,5,2685,2532,,,,,,,,,,,,,,,,
269.41,4,2365,2239,,,,,,,,,,,,,,,,
269.42,3,1945,1850,,,,,,,,,,,,,,,,
269.43,2,1435,1373,,,,,,,,,,,,,,,,
269.44,0,855,826,,,,,,,,,,,,,,,,
269.45,0,219,222,,,,,,,,,,,,,,,,
269.46,0,-444,-409,,,,,,,,,,,,,,,,
269.47,1,-1111,-1045,,,,,,,,,,,,,,,,
269.48,1,-1761,-1670,,,,,,,,,,,,,,,,
269.49,1,-2365,-2255,,,,,,,,,,,,,,,,
269.5,2,-2916,-2790,,,,,,,,,,,,,,,,
269.51,1,-3397,-3258,,,,,,,,,,,,,,,,
269.52,0,-3800,-3651,,,,,,,,,,,,,,,,
269.53,0,-4102,-3950,,,,,,,,,,,,,,,,
269.54,0,-4305,-4150,,,,,,,,,,,,,,,,
269.55,2,-4403,-4250,,,,,,,,,,,,,,,,
269.56,2,-4418,-4270,,,,,,,,,,,,,,,,
269.57,1,-4363,-4213,,,,,,,,,,,,,,,,
269.58,1,-4251,-4099,,,,,,,,,,,,,,,,
269.59,2,-4093,-3938,,,,,,,,,,,,,,,,
269.6,2,-3900,-3738,,,,,,,,,,,,,,,,
269.61,3,-3676,-3505,,,,,,,,,,,,,,,,
269.62,3,-3430,-3249,,,,,,,,,,,,,,,,
269.63,2,-3160,-2968,,,,,,,,,,,,,,,,
269.64,1,-2868,-2672,,,,,,,,,,,,,,,,
269.65,0,-2559,-2361,,,,,,,,,,,,,,,,
269.66,0,-2239,-2045,,,,,,,,,,,,,,,,
269.67,0,-1917,-1734,,,,,,,,,,,,,,,,
269.68,0,-1598,-1432,,,,,,,,,,,,,,,,
269.69,0,-1297,-1148,,,,,,,,,,,,,,,,
269.7,-1,-1022,-888,,,,,,,,,,,,,,,,
269.71,-2,-780,-662,,,,,,,,,,,,,,,,
269.72,-2,-577,-474,,,,,,,,,,,,,,,,
269.73,-2,-420,-330,,,,,,,,,,,,,,,,
269.74,-1,-302,-220,,,,,,,,,,,,,,,,
269.75,-1,-220,-150,,,,,,,,,,,,,,,,
269.76,-1,-157,-92,,,,,,,,,,,,,,,,
269.77,-1,-99,-39,,,,,,,,,,,,,,,,
269.78,-3,-38,15,,,,,,,,,,,,,,,,
269.79,0,31,80,,,,,,,,,,,,,,,,
269.8,0,99,141,,,,,,,,,,,,,,,,
269.81,0,170,205,,,,,,,,,,,,,,,,
269.82,-2,245,272,,,,,,,,,,,,,,,,
269.83,-2,336,347,,,,,,,,,,,,,,,,
269.84,-3,437,431,,,,,,,,,,,,,,,,
269.85,-4,558,537,,,,,,,,,,,,,,,,
269.86,-5,702,655,,,,,,,,,,,,,,,,
269.87,-7,864,796,,,,,,,,,,,,,,,,
269.88,-9,1054,950,,,,,,,,,,,,,,,,
269.89,-10,1255,1119,,,,,,,,,,,,,,,,
269.9,-12,1466,1294,,,,,,,,,,,,,,,,
269.91,-11,1676,1470,,,,,,,,,,,,,,,,
269.92,-10,1875,1636,,,,,,,,,,,,,,,,
269.93,-9,2058,1790,,,,,,,,,,,,,,,,
269.94,-6,2221,1932,,,,,,,,,,,,,,,,
269.95,-5,2368,2057,,,,,,,,,,,,,,,,
269.96,-2,2497,2169,,,,,,,,,,,,,,,,
269.97,-2,2613,2271,,,,,,,,,,,,,,,,
269.98,0,2720,2365,,,,,,,,,,,,,,,,
269.99,0,2814,2451,,,,,,,,,,,,,,,,
270.0,1,2892,2520,,,,,,,,,,,,,,,,
270.01,3,2955,2576,,,,,,,,,,,,,,,,
270.02,3,3004,2626,,,,,,,,,,,,,,,,
270.03,3,3051,2670,,,,,,,,,,,,,,,,
270.04,5,3105,2722,,,,,,,,,,,,,,,,
270.05,6,3170,2782,,,,,,,,,,,,,,,,
270.06,6,3254,2863,,,,,,,,,,,,,,,,
270.07,4,3368,2971,,,,,,,,,,,,,,,,
270.08,3,3502,3098,,,,,,,,,,,,,,,,
270.09,2,3630,3220,,,,,,,,,,,,,,,,
270.1,0,3723,3314,,,,,,,,,,,,,,,,
270.11,0,3759,3359,,,,,,,,,,,,,,,,
270.12,-1,3713,3336,,,,,,,,,,,,,,,,
270.13,0,3569,3221,,,,,,,,,,,,,,,,
270.14,0,3317,3002,,,,,,,,,,,,,,,,
270.15,-1,2946,2684,,,,,,,,,,,,,,,,
270.16,0,2471,2262,,,,,,,,,,,,,,,,
270.17,1,1898,1749,,,,,,,,,,,,,,,,
270.18,2,1256,1168,,,,,,,,,,,,,,,,
270.19,2,565,539,,,,,,,,,,,,,,,,
270.2,2,-148,-115,,,,,,,,,,,,,,,,
270.21,5,-856,-777,,,,,,,,,,,,,,,,
270.22,7,-1539,-1421,,,,,,,,,,,,,,,,
270.23,8,-2174,-2022,,,,,,,,,,,,,,,,
270.24,10,-2741,-2560,,,,,,,,,,,,,,,,
270.25,11,-3215,-3021,,,,,,,,,,,,,,,,
270.26,11,-3589,-3389,,,,,,,,,,,,,,,,
270.27,8,-3848,-3650,,,,,,,,,,,,,,,,
270.28,6,-3994,-3808,,,,,,,,,,,,,,,,
270.29,4,-4037,-3867,,,,,,,,,,,,,,,,
270.3,3,-3998,-3846,,,,,,,,,,,,,,,,
270.31,2,-3897,-3757,,,,,,,,,,,,,,,,
270.32,0,-3753,-3619,,,,,,,,,,,,,,,,
270.33,-1,-3572,-3446,,,,,,,,,,,,,,,,
270.34,-2,-3371,-3247,,,,,,,,,,,,,,,,
270.35,-2,-3160,-3033,,,,,,,,,,,,,,,,
270.36,-2,-2943,-2805,,,,,,,,,,,,,,,,
270.37,-1,-2706,-2561,,,,,,,,,,,,,,,,
270.38,-1,-2453,-2306,,,,,,,,,,,,,,,,
270.39,-1,-2193,-2047,,,,,,,,,,,,,,,,
270.4,-2,-1936,-1789,,,,,,,,,,,,,,,,
270.41,-1,-1684,-1537,,,,,,,,,,,,,,,,
270.42,0,-1444,-1296,,,,,,,,,,,,,,,,
270.43,1,-1225,-1079,,,,,,,,,,,,,,,,
270.44,1,-1033,-895,,,,,,,,,,,,,,,,
270.45,1,-882,-742,,,,,,,,,,,,,,,,
270.46,1,-765,-626,,,,,,,,,,,,,,,,
270.47,1,-681,-544,,,,,,,,,,,,,,,,
270.48,0,-620,-480,,,,,,,,,,,,,,,,
270.49,0,-572,-432,,,,,,,,,,,,,,,,
270.5,0,-530,-391,,,,,,,,,,,,,,,,
270.51,1,-489,-357,,,,,,,,,,,,,,,,
270.52,0,-445,-314,,,,,,,,,,,,,,,,
270.53,-1,-385,-259,,,,,,,,,,,,,,,,
270.54,0,-308,-188,,,,,,,,,,,,,,,,
270.55,-1,-209,-100,,,,,,,,,,,,,,,,
270.56,-1,-92,3,,,,,,,,,,,,,,,,
270.57,-3,39,119,,,,,,,,,,,,,,,,
270.58,-2,180,238,,,,,,,,,,,,,,,,
270.59,-3,328,374,,,,,,,,,,,,,,,,
270.6,-3,476,509,,,,,,,,,,,,,,,,
270.61,-4,621,640,,,,,,,,,,,,,,,,
270.62,-3,765,769,,,,,,,,,,,,,,,,
270.63,-3,907,895,,,,,,,,,,,,,,,,
270.64,-3,1044,1019,,,,,,,,,,,,,,,,
270.65,-4,1170,1137,,,,,,,,,,,,,,,,
270.66,-4,1288,1252,,,,,,,,,,,,,,,,
270.67,-2,1400,1359,,,,,,,,,,,,,,,,
270.68,-1,1507,1460,,,,,,,,,,,,,,,,
270.69,-1,1608,1557,,,,,,,,,,,,,,,,
270.7,-2,1703,1642,,,,,,,,,,,,,,,,
270.71,-2,1799,1731,,,,,,,,,,,,,,,,
270.72,-1,1892,1815,,,,,,,,,,,,,,,,
270.73,-1,1980,1897,,,,,,,,,,,,,,,,
270.74,0,2067,1976,,,,,,,,,,,,,,,,
270.75,0,2144,2050,,,,,,,,,,,,,,,,
270.76,0,2215,2117,,,,,,,,,,,,,,,,
270.77,0,2284,2185,,,,,,,,,,,,,,,,
270.78,0,2352,2254,,,,,,,,,,,,,,,,
270.79,0,2432,2329,,,,,,,,,,,,,,,,
270.8,1,2522,2417,,,,,,,,,,,,,,,,
270.81,3,2619,2508,,,,,,,,,,,,,,,,
270.82,1,2717,2605,,,,,,,,,,,,,,,,
270.83,2,2809,2690,,,,,,,,,,,,,,,,
270.84,3,2870,2750,,,,,,,,,,,,,,,,
270.85,2,2890,2762,,,,,,,,,,,,,,,,
270.86,1,2844,2721,,,,,,,,,,,,,,,,
270.87,3,2724,2607,,,,,,,,,,,,,,,,
270.88,4,2509,2408,,,,,,,,,,,,,,,,
270.89,3,2198,2125,,,,,,,,,,,,,,,,
270.9,2,1786,1747,,,,,,,,,,,,,,,,
270.91,2,1285,1284,,,,,,,,,,,,,,,,
270.92,4,714,753,,,,,,,,,,,,,,,,
270.93,4,87,169,,,,,,,,,,,,,,,,
270.94,4,-567,-439,,,,,,,,,,,,,,,,
270.95,3,-1227,-1056,,,,,,,,,,,,,,,,
270.96,3,-1872,-1658,,,,,,,,,,,,,,,,
270.97,4,-2476,-2224,,,,,,,,,,,,,,,,
270.98,4,-3016,-2735,,,,,,,,,,,,,,,,
270.99,4,-3473,-3171,,,,,,,,,,,,,,,,
271.0,4,-3832,-3529,,,,,,,,,,,,,,,,
271.01,3,-4079,-3781,,,,,,,,,,,,,,,,
271.02,2,-4210,-3930,,,,,,,,,,,,,,,,
271.03,0,-4228,-3976,,,,,,,,,,,,,,,,
271.04,0,-4142,-3927,,,,,,,,,,,,,,,,
271.05,0,-3979,-3809,,,,,,,,,,,,,,,,
271.06,0,-3765,-3638,,,,,,,,,,,,,,,,
271.07,0,-3510,-3422,,,,,,,,,,,,,,,,
271.08,0,-3226,-3178,,,,,,,,,,,,,,,,
271.09,0,-2916,-2909,,,,,,,,,,,,,,,,
271.1,-1,-2589,-2619,,,,,,,,,,,,,,,,
271.11,-1,-2253,-2318,,,,,,,,,,,,,,,,
271.12,-2,-1914,-2007,,,,,,,,,,,,,,,,
271.13,0,-1578,-1698,,,,,,,,,,,,,,,,
271.14,0,-1258,-1396,,,,,,,,,,,,,,,,
271.15,-3,-955,-1116,,,,,,,,,,,,,,,,
271.16,-4,-680,-849,,,,,,,,,,,,,,,,
271.17,-2,-427,-604,,,,,,,,,,,,,,,,
271.18,-2,-212,-389,,,,,,,,,,,,,,,,
271.19,-2,-35,-215,,,,,,,,,,,,,,,,
271.2,-3,102,-71,,,,,,,,,,,,,,,,
271.21,-3,203,33,,,,,,,,,,,,,,,,
271.22,-4,271,106,,,,,,,,,,,,,,,,
271.23,-5,319,161,,,,,,,,,,,,,,,,
271.24,-5,365,210,,,,,,,,,,,,,,,,
271.25,-7,405,250,,,,,,,,,,,,,,,,
271.26,-7,444,291,,,,,,,,,,,,,,,,
271.27,-7,485,338,,,,,,,,,,,,,,,,
271.28,-8,527,387,,,,,,,,,,,,,,,,
271.29,-8,573,438,,,,,,,,,,,,,,,,
271.3,-5,625,489,,,,,,,,,,,,,,,,
271.31,-3,681,553,,,,,,,,,,,,,,,,
271.32,-2,747,624,,,,,,,,,,,,,,,,
271.33,-3,820,705,,,,,,,,,,,,,,,,
271.34,-2,901,794,,,,,,,,,,,,,,,,
271.35,-2,978,884,,,,,,,,,,,,,,,,
271.36,-3,1049,969,,,,,,,,,,,,,,,,
271.37,-1,1117,1054,,,,,,,,,,,,,,,,
271.38,0,1184,1136,,,,,,,,,,,,,,,,
271.39,0,1246,1211,,,,,,,,,,,,,,,,
271.4,-2,1298,1274,,,,,,,,,,,,,,,,
271.41,-2,1344,1333,,,,,,,,,,,,,,,,
271.42,0,1387,1386,,,,,,,,,,,,,,,,
271.43,2,1419,1431,,,,,,,,,,,,,,,,
271.44,2,1451,1467,,,,,,,,,,,,,,,,
271.45,0,1483,1503,,,,,,,,,,,,,,,,
271.46,0,1516,1545,,,,,,,,,,,,,,,,
271.47,0,1554,1590,,,,,,,,,,,,,,,,
271.48,0,1592,1638,,,,,,,,,,,,,,,,
271.49,1,1633,1684,,,,,,,,,,,,,,,,
271.5,0,1675,1733,,,,,,,,,,,,,,,,
271.51,0,1721,1783,,,,,,,,,,,,,,,,
271.52,-2,1777,1840,,,,,,,,,,,,,,,,
271.53,-3,1847,1909,,,,,,,,,,,,,,,,
271.54,-3,1944,2000,,,,,,,,,,,,,,,,
271.55,-2,2047,2095,,,,,,,,,,,,,,,,
271.56,-1,2151,2193,,,,,,,,,,,,,,,,
271.57,-1,2232,2274,,,,,,,,,,,,,,,,
271.58,0,2276,2317,,,,,,,,,,,,,,,,
271.59,0,2261,2299,,,,,,,,,,,,,,,,
271.6,3,2175,2210,,,,,,,,,,,,,,,,
271.61,4,1998,2038,,,,,,,,,,,,,,,,
271.62,5,1738,1782,,,,,,,,,,,,,,,,
271.63,5,1389,1443,,,,,,,,,,,,,,,,
271.64,6,956,1028,,,,,,,,,,,,,,,,
271.65,4,452,544,,,,,,,,,,,,,,,,
271.66,4,-102,9,,,,,,,,,,,,,,,,
271.67,6,-682,-547,,,,,,,,,,,,,,,,
271.68,6,-1262,-1103,,,,,,,,,,,,,,,,
271.69,5,-1819,-1640,,,,,,,,,,,,,,,,
271.7,3,-2340,-2142,,,,,,,,,,,,,,,,
271.71,1,-2796,-2583,,,,,,,,,,,,,,,,
271.72,0,-3179,-2950,,,,,,,,,,,,,,,,
271.73,1,-3474,-3239,,,,,,,,,,,,,,,,
271.74,0,-3667,-3436,,,,,,,,,,,,,,,,
271.75,0,-3759,-3538,,,,,,,,,,,,,,,,
271.76,0,-3749,-3531,,,,,,,,,,,,,,,,
271.77,0,-3653,-3442,,,,,,,,,,,,,,,,
271.78,-1,-3482,-3284,,,,,,,,,,,,,,,,
271.79,0,-3250,-3066,,,,,,,,,,,,,,,,
271.8,-1,-2978,-2810,,,,,,,,,,,,,,,,
271.81,-1,-2681,-2532,,,,,,,,,,,,,,,,
271.82,-2,-2375,-2252,,,,,,,,,,,,,,,,
271.83,-2,-2076,-1977,,,,,,,,,,,,,,,,
271.84,-3,-1783,-1704,,,,,,,,,,,,,,,,
271.85,-3,-1498,-1445,,,,,,,,,,,,,,,,
271.86,-3,-1229,-1196,,,,,,,,,,,,,,,,
271.87,-3,-975,-964,,,,,,,,,,,,,,,,
