TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,PPG1_SUB4,PPG1_SUB5,PPG1_SUB6,PPG1_SUB7,PPG1_SUB8,PPG2_SUB1,PPG2_SUB2,PPG2_SUB3,PPG2_SUB4,PPG2_SUB5,PPG2_SUB6,PPG2_SUB7,PPG2_SUB8,ECG_SEQ1_SUB1,ECG_SEQ1_SUB2,ECG_SEQ2_SUB1
185.19,0,-632,-1435,,,,,,,,,,,,,,,,
185.195,0,-628,-1455,,,,,,,,,,,,,,,,
185.2,0,-623,-1471,,,,,,,,,,,,,,,,
185.205,0,-616,-1481,,,,,,,,,,,,,,,,
185.21,0,-611,-1487,,,,,,,,,,,,,,,,
185.215,0,-606,-1488,,,,,,,,,,,,,,,,
185.22,0,-601,-1487,,,,,,,,,,,,,,,,
185.225,0,-595,-1483,,,,,,,,,,,,,,,,
185.23,0,-590,-1479,,,,,,,,,,,,,,,,
185.235,0,-584,-1476,,,,,,,,,,,,,,,,
185.24,0,-577,-1475,,,,,,,,,,,,,,,,
185.245,0,-571,-1475,,,,,,,,,,,,,,,,
185.25,-1,-566,-1473,,,,,,,,,,,,,,,,
185.255,-1,-558,-1473,,,,,,,,,,,,,,,,
185.26,0,-554,-1472,,,,,,,,,,,,,,,,
185.265,0,-547,-1469,,,,,,,,,,,,,,,,
185.27,0,-543,-1466,,,,,,,,,,,,,,,,
185.275,0,-540,-1463,,,,,,,,,,,,,,,,
185.28,0,-536,-1460,,,,,,,,,,,,,,,,
185.285,0,-533,-1459,,,,,,,,,,,,,,,,
185.29,0,-530,-1458,,,,,,,,,,,,,,,,
185.295,0,-528,-1456,,,,,,,,,,,,,,,,
185.3,0,-524,-1454,,,,,,,,,,,,,,,,
185.305,0,-522,-1453,,,,,,,,,,,,,,,,
185.31,0,-519,-1451,,,,,,,,,,,,,,,,
185.315,-1,-517,-1449,,,,,,,,,,,,,,,,
185.32,-1,-515,-1447,,,,,,,,,,,,,,,,
185.325,-1,-510,-1442,,,,,,,,,,,,,,,,
185.33,-1,-506,-1436,,,,,,,,,,,,,,,,
185.335,-1,-501,-1427,,,,,,,,,,,,,,,,
185.34,-1,-495,-1416,,,,,,,,,,,,,,,,
185.345,-1,-488,-1403,,,,,,,,,,,,,,,,
185.35,-1,-481,-1389,,,,,,,,,,,,,,,,
185.355,-1,-474,-1372,,,,,,,,,,,,,,,,
185.36,-2,-466,-1353,,,,,,,,,,,,,,,,
185.365,-2,-457,-1334,,,,,,,,,,,,,,,,
185.37,-2,-448,-1312,,,,,,,,,,,,,,,,
185.375,-2,-439,-1290,,,,,,,,,,,,,,,,
185.38,-2,-429,-1265,,,,,,,,,,,,,,,,
185.385,-2,-417,-1238,,,,,,,,,,,,,,,,
185.39,-3,-407,-1207,,,,,,,,,,,,,,,,
185.395,-2,-394,-1174,,,,,,,,,,,,,,,,
185.4,-2,-381,-1141,,,,,,,,,,,,,,,,
185.405,-2,-365,-1104,,,,,,,,,,,,,,,,
185.41,-2,-347,-1063,,,,,,,,,,,,,,,,
185.415,-2,-327,-1020,,,,,,,,,,,,,,,,
185.42,-1,-305,-973,,,,,,,,,,,,,,,,
185.425,-1,-280,-924,,,,,,,,,,,,,,,,
185.43,-1,-258,-876,,,,,,,,,,,,,,,,
185.435,-2,-234,-825,,,,,,,,,,,,,,,,
185.44,-1,-209,-774,,,,,,,,,,,,,,,,
185.445,-1,-183,-719,,,,,,,,,,,,,,,,
185.45,-1,-154,-661,,,,,,,,,,,,,,,,
185.455,-1,-124,-599,,,,,,,,,,,,,,,,
185.46,0,-91,-531,,,,,,,,,,,,,,,,
185.465,0,-54,-456,,,,,,,,,,,,,,,,
185.47,0,-16,-376,,,,,,,,,,,,,,,,
185.475,0,24,-290,,,,,,,,,,,,,,,,
185.48,0,66,-198,,,,,,,,,,,,,,,,
185.485,1,111,-101,,,,,,,,,,,,,,,,
185.49,1,159,-2,,,,,,,,,,,,,,,,
185.495,1,207,100,,,,,,,,,,,,,,,,
185.5,2,257,203,,,,,,,,,,,,,,,,
185.505,2,305,304,,,,,,,,,,,,,,,,
185.51,2,348,402,,,,,,,,,,,,,,,,
185.515,3,392,497,,,,,,,,,,,,,,,,
185.52,3,432,583,,,,,,,,,,,,,,,,
185.525,2,468,660,,,,,,,,,,,,,,,,
185.53,2,499,728,,,,,,,,,,,,,,,,
185.535,2,524,784,,,,,,,,,,,,,,,,
185.54,2,544,828,,,,,,,,,,,,,,,,
185.545,1,556,856,,,,,,,,,,,,,,,,
185.55,1,564,871,,,,,,,,,,,,,,,,
185.555,1,564,868,,,,,,,,,,,,,,,,
185.56,1,553,852,,,,,,,,,,,,,,,,
185.565,1,537,822,,,,,,,,,,,,,,,,
185.57,1,510,775,,,,,,,,,,,,,,,,
185.575,1,478,713,,,,,,,,,,,,,,,,
185.58,1,441,639,,,,,,,,,,,,,,,,
185.585,1,398,551,,,,,,,,,,,,,,,,
185.59,2,350,452,,,,,,,,,,,,,,,,
185.595,2,296,341,,,,,,,,,,,,,,,,
185.6,2,240,220,,,,,,,,,,,,,,,,
185.605,2,179,91,,,,,,,,,,,,,,,,
185.61,2,117,-44,,,,,,,,,,,,,,,,
185.615,2,52,-186,,,,,,,,,,,,,,,,
185.62,2,-12,-332,,,,,,,,,,,,,,,,
185.625,2,-78,-479,,,,,,,,,,,,,,,,
185.63,2,-144,-630,,,,,,,,,,,,,,,,
185.635,2,-211,-778,,,,,,,,,,,,,,,,
185.64,3,-274,-924,,,,,,,,,,,,,,,,
185.645,2,-335,-1066,,,,,,,,,,,,,,,,
185.65,2,-393,-1204,,,,,,,,,,,,,,,,
185.655,1,-447,-1332,,,,,,,,,,,,,,,,
185.66,1,-496,-1448,,,,,,,,,,,,,,,,
185.665,0,-541,-1558,,,,,,,,,,,,,,,,
185.67,0,-579,-1653,,,,,,,,,,,,,,,,
185.675,0,-610,-1736,,,,,,,,,,,,,,,,
185.68,-1,-637,-1808,,,,,,,,,,,,,,,,
185.685,-1,-657,-1865,,,,,,,,,,,,,,,,
185.69,-1,-673,-1909,,,,,,,,,,,,,,,,
185.695,-1,-682,-1941,,,,,,,,,,,,,,,,
185.7,-2,-683,-1961,,,,,,,,,,,,,,,,
185.705,-2,-679,-1966,,,,,,,,,,,,,,,,
185.71,-2,-669,-1962,,,,,,,,,,,,,,,,
185.715,-2,-655,-1950,,,,,,,,,,,,,,,,
185.72,-3,-638,-1932,,,,,,,,,,,,,,,,
185.725,-3,-619,-1909,,,,,,,,,,,,,,,,
185.73,-3,-602,-1882,,,,,,,,,,,,,,,,
185.735,-3,-581,-1852,,,,,,,,,,,,,,,,
185.74,-4,-560,-1819,,,,,,,,,,,,,,,,
185.745,-4,-538,-1786,,,,,,,,,,,,,,,,
185.75,-4,-515,-1748,,,,,,,,,,,,,,,,
185.755,-4,-491,-1708,,,,,,,,,,,,,,,,
185.76,-4,-466,-1664,,,,,,,,,,,,,,,,
185.765,-4,-437,-1618,,,,,,,,,,,,,,,,
185.77,-3,-413,-1569,,,,,,,,,,,,,,,,
185.775,-3,-387,-1518,,,,,,,,,,,,,,,,
185.78,-3,-361,-1467,,,,,,,,,,,,,,,,
185.785,-3,-333,-1413,,,,,,,,,,,,,,,,
185.79,-2,-305,-1358,,,,,,,,,,,,,,,,
185.795,-2,-276,-1302,,,,,,,,,,,,,,,,
185.8,-1,-248,-1244,,,,,,,,,,,,,,,,
185.805,-1,-219,-1186,,,,,,,,,,,,,,,,
185.81,-1,-189,-1128,,,,,,,,,,,,,,,,
185.815,-1,-158,-1069,,,,,,,,,,,,,,,,
185.82,-1,-128,-1011,,,,,,,,,,,,,,,,
185.825,0,-99,-955,,,,,,,,,,,,,,,,
185.83,0,-70,-899,,,,,,,,,,,,,,,,
185.835,0,-41,-843,,,,,,,,,,,,,,,,
185.84,0,-14,-789,,,,,,,,,,,,,,,,
185.845,0,14,-736,,,,,,,,,,,,,,,,
185.85,0,41,-684,,,,,,,,,,,,,,,,
185.855,0,67,-634,,,,,,,,,,,,,,,,
185.86,0,92,-584,,,,,,,,,,,,,,,,
185.865,0,117,-534,,,,,,,,,,,,,,,,
185.87,0,142,-485,,,,,,,,,,,,,,,,
185.875,0,167,-436,,,,,,,,,,,,,,,,
185.88,0,194,-383,,,,,,,,,,,,,,,,
185.885,0,222,-332,,,,,,,,,,,,,,,,
185.89,0,247,-279,,,,,,,,,,,,,,,,
185.895,0,273,-226,,,,,,,,,,,,,,,,
185.9,0,299,-171,,,,,,,,,,,,,,,,
185.905,0,327,-112,,,,,,,,,,,,,,,,
185.91,0,356,-51,,,,,,,,,,,,,,,,
185.915,0,385,8,,,,,,,,,,,,,,,,
185.92,0,415,70,,,,,,,,,,,,,,,,
185.925,0,445,129,,,,,,,,,,,,,,,,
185.93,0,474,188,,,,,,,,,,,,,,,,
185.935,0,504,251,,,,,,,,,,,,,,,,
185.94,0,534,312,,,,,,,,,,,,,,,,
185.945,0,563,374,,,,,,,,,,,,,,,,
185.95,0,591,435,,,,,,,,,,,,,,,,
185.955,0,619,499,,,,,,,,,,,,,,,,
185.96,0,646,560,,,,,,,,,,,,,,,,
185.965,0,672,620,,,,,,,,,,,,,,,,
185.97,0,699,683,,,,,,,,,,,,,,,,
185.975,0,727,744,,,,,,,,,,,,,,,,
185.98,0,748,804,,,,,,,,,,,,,,,,
185.985,0,771,865,,,,,,,,,,,,,,,,
185.99,0,793,924,,,,,,,,,,,,,,,,
185.995,0,814,982,,,,,,,,,,,,,,,,
186.0,-1,835,1041,,,,,,,,,,,,,,,,
186.005,-1,854,1099,,,,,,,,,,,,,,,,
186.01,-2,875,1159,,,,,,,,,,,,,,,,
186.015,-2,899,1223,,,,,,,,,,,,,,,,
186.02,-2,925,1296,,,,,,,,,,,,,,,,
186.025,-3,954,1376,,,,,,,,,,,,,,,,
186.03,-3,989,1466,,,,,,,,,,,,,,,,
186.035,-4,1027,1565,,,,,,,,,,,,,,,,
186.04,-5,1066,1675,,,,,,,,,,,,,,,,
186.045,-5,1109,1793,,,,,,,,,,,,,,,,
186.05,-5,1158,1925,,,,,,,,,,,,,,,,
186.055,-5,1211,2062,,,,,,,,,,,,,,,,
186.06,-5,1269,2207,,,,,,,,,,,,,,,,
186.065,-6,1328,2355,,,,,,,,,,,,,,,,
186.07,-6,1385,2505,,,,,,,,,,,,,,,,
186.075,-6,1444,2653,,,,,,,,,,,,,,,,
186.08,-6,1501,2796,,,,,,,,,,,,,,,,
186.085,-6,1554,2932,,,,,,,,,,,,,,,,
186.09,-6,1603,3058,,,,,,,,,,,,,,,,
186.095,-6,1647,3170,,,,,,,,,,,,,,,,
186.1,-6,1684,3268,,,,,,,,,,,,,,,,
186.105,-6,1714,3346,,,,,,,,,,,,,,,,
186.11,-7,1736,3404,,,,,,,,,,,,,,,,
186.115,-7,1748,3441,,,,,,,,,,,,,,,,
186.12,-7,1749,3456,,,,,,,,,,,,,,,,
186.125,-6,1740,3447,,,,,,,,,,,,,,,,
186.13,-6,1721,3414,,,,,,,,,,,,,,,,
186.135,-6,1690,3356,,,,,,,,,,,,,,,,
186.14,-6,1649,3273,,,,,,,,,,,,,,,,
186.145,-5,1597,3166,,,,,,,,,,,,,,,,
186.15,-5,1534,3035,,,,,,,,,,,,,,,,
186.155,-4,1461,2881,,,,,,,,,,,,,,,,
186.16,-5,1380,2707,,,,,,,,,,,,,,,,
186.165,-4,1290,2516,,,,,,,,,,,,,,,,
186.17,-3,1195,2310,,,,,,,,,,,,,,,,
186.175,-3,1094,2090,,,,,,,,,,,,,,,,
186.18,-3,989,1860,,,,,,,,,,,,,,,,
186.185,-4,883,1622,,,,,,,,,,,,,,,,
186.19,-3,767,1379,,,,,,,,,,,,,,,,
186.195,-3,653,1135,,,,,,,,,,,,,,,,
186.2,-4,541,891,,,,,,,,,,,,,,,,
186.205,-4,431,652,,,,,,,,,,,,,,,,
186.21,-4,326,418,,,,,,,,,,,,,,,,
186.215,-4,224,192,,,,,,,,,,,,,,,,
186.22,-4,130,-21,,,,,,,,,,,,,,,,
186.225,-4,42,-222,,,,,,,,,,,,,,,,
186.23,-4,-38,-406,,,,,,,,,,,,,,,,
186.235,-4,-109,-573,,,,,,,,,,,,,,,,
186.24,-4,-172,-720,,,,,,,,,,,,,,,,
186.245,-4,-225,-846,,,,,,,,,,,,,,,,
186.25,-3,-269,-952,,,,,,,,,,,,,,,,
186.255,-3,-302,-1038,,,,,,,,,,,,,,,,
186.26,-2,-327,-1104,,,,,,,,,,,,,,,,
186.265,-1,-343,-1151,,,,,,,,,,,,,,,,
186.27,0,-350,-1181,,,,,,,,,,,,,,,,
186.275,0,-348,-1196,,,,,,,,,,,,,,,,
186.28,1,-348,-1200,,,,,,,,,,,,,,,,
186.285,1,-338,-1194,,,,,,,,,,,,,,,,
186.29,2,-329,-1183,,,,,,,,,,,,,,,,
186.295,2,-316,-1169,,,,,,,,,,,,,,,,
186.3,3,-303,-1150,,,,,,,,,,,,,,,,
186.305,3,-288,-1129,,,,,,,,,,,,,,,,
186.31,3,-272,-1104,,,,,,,,,,,,,,,,
186.315,4,-255,-1077,,,,,,,,,,,,,,,,
186.32,4,-239,-1048,,,,,,,,,,,,,,,,
186.325,4,-221,-1019,,,,,,,,,,,,,,,,
186.33,5,-203,-986,,,,,,,,,,,,,,,,
186.335,5,-188,-952,,,,,,,,,,,,,,,,
186.34,6,-173,-916,,,,,,,,,,,,,,,,
186.345,6,-156,-878,,,,,,,,,,,,,,,,
186.35,6,-138,-836,,,,,,,,,,,,,,,,
186.355,6,-121,-794,,,,,,,,,,,,,,,,
186.36,6,-102,-749,,,,,,,,,,,,,,,,
186.365,6,-83,-703,,,,,,,,,,,,,,,,
186.37,6,-61,-655,,,,,,,,,,,,,,,,
186.375,6,-42,-606,,,,,,,,,,,,,,,,
186.38,6,-23,-557,,,,,,,,,,,,,,,,
186.385,6,-4,-510,,,,,,,,,,,,,,,,
186.39,6,14,-462,,,,,,,,,,,,,,,,
186.395,6,34,-414,,,,,,,,,,,,,,,,
186.4,6,52,-367,,,,,,,,,,,,,,,,
186.405,5,70,-323,,,,,,,,,,,,,,,,
186.41,5,87,-278,,,,,,,,,,,,,,,,
186.415,4,103,-234,,,,,,,,,,,,,,,,
186.42,4,120,-190,,,,,,,,,,,,,,,,
186.425,4,136,-147,,,,,,,,,,,,,,,,
186.43,3,154,-106,,,,,,,,,,,,,,,,
186.435,3,173,-64,,,,,,,,,,,,,,,,
186.44,3,189,-20,,,,,,,,,,,,,,,,
186.445,3,204,20,,,,,,,,,,,,,,,,
186.45,3,221,61,,,,,,,,,,,,,,,,
186.455,3,239,106,,,,,,,,,,,,,,,,
186.46,2,258,150,,,,,,,,,,,,,,,,
186.465,3,278,198,,,,,,,,,,,,,,,,
186.47,3,300,248,,,,,,,,,,,,,,,,
186.475,2,323,298,,,,,,,,,,,,,,,,
186.48,1,347,350,,,,,,,,,,,,,,,,
186.485,1,371,404,,,,,,,,,,,,,,,,
186.49,1,393,461,,,,,,,,,,,,,,,,
186.495,0,420,520,,,,,,,,,,,,,,,,
186.5,0,447,580,,,,,,,,,,,,,,,,
186.505,0,474,643,,,,,,,,,,,,,,,,
186.51,0,503,705,,,,,,,,,,,,,,,,
186.515,-1,532,770,,,,,,,,,,,,,,,,
186.52,-1,562,834,,,,,,,,,,,,,,,,
186.525,-2,591,899,,,,,,,,,,,,,,,,
186.53,-2,619,963,,,,,,,,,,,,,,,,
186.535,-3,650,1024,,,,,,,,,,,,,,,,
186.54,-3,674,1082,,,,,,,,,,,,,,,,
186.545,-3,699,1137,,,,,,,,,,,,,,,,
186.55,-4,720,1188,,,,,,,,,,,,,,,,
186.555,-4,740,1237,,,,,,,,,,,,,,,,
186.56,-4,759,1285,,,,,,,,,,,,,,,,
186.565,-4,776,1330,,,,,,,,,,,,,,,,
186.57,-4,794,1377,,,,,,,,,,,,,,,,
186.575,-4,814,1427,,,,,,,,,,,,,,,,
186.58,-4,831,1478,,,,,,,,,,,,,,,,
186.585,-4,853,1533,,,,,,,,,,,,,,,,
186.59,-4,874,1591,,,,,,,,,,,,,,,,
186.595,-4,896,1651,,,,,,,,,,,,,,,,
186.6,-3,919,1713,,,,,,,,,,,,,,,,
186.605,-3,941,1774,,,,,,,,,,,,,,,,
186.61,-2,961,1834,,,,,,,,,,,,,,,,
186.615,-2,979,1891,,,,,,,,,,,,,,,,
186.62,-1,996,1944,,,,,,,,,,,,,,,,
186.625,-1,1010,1992,,,,,,,,,,,,,,,,
186.63,0,1019,2032,,,,,,,,,,,,,,,,
186.635,0,1023,2060,,,,,,,,,,,,,,,,
186.64,0,1021,2079,,,,,,,,,,,,,,,,
186.645,0,1012,2086,,,,,,,,,,,,,,,,
186.65,0,998,2082,,,,,,,,,,,,,,,,
186.655,0,977,2063,,,,,,,,,,,,,,,,
186.66,0,948,2028,,,,,,,,,,,,,,,,
186.665,0,913,1978,,,,,,,,,,,,,,,,
186.67,0,870,1912,,,,,,,,,,,,,,,,
186.675,0,817,1830,,,,,,,,,,,,,,,,
186.68,0,758,1731,,,,,,,,,,,,,,,,
186.685,0,691,1614,,,,,,,,,,,,,,,,
186.69,0,618,1483,,,,,,,,,,,,,,,,
186.695,0,538,1337,,,,,,,,,,,,,,,,
186.7,0,450,1176,,,,,,,,,,,,,,,,
186.705,0,357,1001,,,,,,,,,,,,,,,,
186.71,0,259,814,,,,,,,,,,,,,,,,
186.715,0,157,617,,,,,,,,,,,,,,,,
186.72,0,54,412,,,,,,,,,,,,,,,,
186.725,0,-52,201,,,,,,,,,,,,,,,,
186.73,0,-161,-14,,,,,,,,,,,,,,,,
186.735,0,-271,-232,,,,,,,,,,,,,,,,
186.74,0,-384,-453,,,,,,,,,,,,,,,,
186.745,0,-494,-676,,,,,,,,,,,,,,,,
186.75,0,-603,-895,,,,,,,,,,,,,,,,
186.755,0,-709,-1109,,,,,,,,,,,,,,,,
186.76,0,-812,-1317,,,,,,,,,,,,,,,,
186.765,0,-910,-1518,,,,,,,,,,,,,,,,
186.77,0,-1002,-1707,,,,,,,,,,,,,,,,
186.775,0,-1088,-1887,,,,,,,,,,,,,,,,
186.78,0,-1167,-2050,,,,,,,,,,,,,,,,
186.785,1,-1236,-2200,,,,,,,,,,,,,,,,
186.79,1,-1301,-2333,,,,,,,,,,,,,,,,
186.795,1,-1356,-2448,,,,,,,,,,,,,,,,
186.8,1,-1403,-2544,,,,,,,,,,,,,,,,
186.805,1,-1440,-2622,,,,,,,,,,,,,,,,
186.81,1,-1470,-2683,,,,,,,,,,,,,,,,
186.815,1,-1490,-2727,,,,,,,,,,,,,,,,
186.82,1,-1502,-2755,,,,,,,,,,,,,,,,
186.825,1,-1507,-2770,,,,,,,,,,,,,,,,
186.83,1,-1507,-2775,,,,,,,,,,,,,,,,
186.835,1,-1499,-2773,,,,,,,,,,,,,,,,
186.84,1,-1496,-2763,,,,,,,,,,,,,,,,
186.845,0,-1487,-2747,,,,,,,,,,,,,,,,
186.85,0,-1480,-2727,,,,,,,,,,,,,,,,
186.855,0,-1469,-2703,,,,,,,,,,,,,,,,
186.86,0,-1456,-2675,,,,,,,,,,,,,,,,
186.865,0,-1441,-2645,,,,,,,,,,,,,,,,
186.87,0,-1426,-2608,,,,,,,,,,,,,,,,
186.875,0,-1408,-2567,,,,,,,,,,,,,,,,
186.88,0,-1390,-2524,,,,,,,,,,,,,,,,
186.885,0,-1368,-2474,,,,,,,,,,,,,,,,
186.89,0,-1345,-2423,,,,,,,,,,,,,,,,
186.895,0,-1321,-2369,,,,,,,,,,,,,,,,
186.9,-1,-1296,-2314,,,,,,,,,,,,,,,,
186.905,-1,-1270,-2258,,,,,,,,,,,,,,,,
186.91,-1,-1243,-2197,,,,,,,,,,,,,,,,
186.915,-1,-1215,-2136,,,,,,,,,,,,,,,,
186.92,-2,-1186,-2075,,,,,,,,,,,,,,,,
186.925,-2,-1157,-2013,,,,,,,,,,,,,,,,
186.93,-1,-1129,-1952,,,,,,,,,,,,,,,,
186.935,-1,-1100,-1892,,,,,,,,,,,,,,,,
186.94,-1,-1072,-1831,,,,,,,,,,,,,,,,
186.945,-1,-1046,-1772,,,,,,,,,,,,,,,,
186.95,-1,-1019,-1712,,,,,,,,,,,,,,,,
186.955,-1,-991,-1654,,,,,,,,,,,,,,,,
186.96,-1,-964,-1597,,,,,,,,,,,,,,,,
186.965,-1,-937,-1540,,,,,,,,,,,,,,,,
186.97,-1,-912,-1484,,,,,,,,,,,,,,,,
186.975,-1,-886,-1426,,,,,,,,,,,,,,,,
186.98,0,-860,-1370,,,,,,,,,,,,,,,,
186.985,0,-833,-1313,,,,,,,,,,,,,,,,
186.99,0,-805,-1255,,,,,,,,,,,,,,,,
186.995,0,-778,-1197,,,,,,,,,,,,,,,,
187.0,0,-749,-1137,,,,,,,,,,,,,,,,
187.005,0,-720,-1076,,,,,,,,,,,,,,,,
187.01,0,-689,-1015,,,,,,,,,,,,,,,,
187.015,0,-655,-947,,,,,,,,,,,,,,,,
187.02,0,-621,-877,,,,,,,,,,,,,,,,
187.025,0,-588,-807,,,,,,,,,,,,,,,,
187.03,0,-553,-735,,,,,,,,,,,,,,,,
187.035,0,-517,-660,,,,,,,,,,,,,,,,
187.04,0,-480,-584,,,,,,,,,,,,,,,,
187.045,1,-445,-507,,,,,,,,,,,,,,,,
187.05,1,-408,-429,,,,,,,,,,,,,,,,
187.055,1,-370,-348,,,,,,,,,,,,,,,,
187.06,1,-332,-266,,,,,,,,,,,,,,,,
187.065,2,-294,-185,,,,,,,,,,,,,,,,
187.07,2,-255,-104,,,,,,,,,,,,,,,,
187.075,3,-218,-28,,,,,,,,,,,,,,,,
187.08,3,-182,47,,,,,,,,,,,,,,,,
187.085,3,-144,119,,,,,,,,,,,,,,,,
187.09,3,-115,193,,,,,,,,,,,,,,,,
187.095,2,-81,268,,,,,,,,,,,,,,,,
187.1,2,-48,346,,,,,,,,,,,,,,,,
187.105,2,-13,430,,,,,,,,,,,,,,,,
187.11,1,24,518,,,,,,,,,,,,,,,,
187.115,1,66,613,,,,,,,,,,,,,,,,
187.12,0,112,716,,,,,,,,,,,,,,,,
187.125,0,160,825,,,,,,,,,,,,,,,,
187.13,0,213,941,,,,,,,,,,,,,,,,
187.135,0,267,1065,,,,,,,,,,,,,,,,
187.14,0,320,1191,,,,,,,,,,,,,,,,
187.145,0,377,1322,,,,,,,,,,,,,,,,
187.15,-1,434,1454,,,,,,,,,,,,,,,,
187.155,-1,492,1586,,,,,,,,,,,,,,,,
187.16,-1,549,1715,,,,,,,,,,,,,,,,
187.165,-1,605,1841,,,,,,,,,,,,,,,,
187.17,-1,654,1960,,,,,,,,,,,,,,,,
187.175,-1,701,2068,,,,,,,,,,,,,,,,
187.18,-1,744,2164,,,,,,,,,,,,,,,,
187.185,-1,781,2248,,,,,,,,,,,,,,,,
187.19,-1,811,2315,,,,,,,,,,,,,,,,
187.195,-1,834,2366,,,,,,,,,,,,,,,,
187.2,-1,850,2398,,,,,,,,,,,,,,,,
187.205,-1,857,2411,,,,,,,,,,,,,,,,
187.21,-1,857,2406,,,,,,,,,,,,,,,,
187.215,-1,847,2380,,,,,,,,,,,,,,,,
187.22,-1,830,2333,,,,,,,,,,,,,,,,
187.225,-2,804,2266,,,,,,,,,,,,,,,,
187.23,-2,769,2181,,,,,,,,,,,,,,,,
187.235,-2,727,2076,,,,,,,,,,,,,,,,
187.24,-2,678,1955,,,,,,,,,,,,,,,,
187.245,-2,621,1817,,,,,,,,,,,,,,,,
187.25,-1,560,1663,,,,,,,,,,,,,,,,
187.255,-1,492,1498,,,,,,,,,,,,,,,,
187.26,-1,420,1323,,,,,,,,,,,,,,,,
187.265,-1,345,1139,,,,,,,,,,,,,,,,
187.27,-1,265,948,,,,,,,,,,,,,,,,
187.275,-1,187,752,,,,,,,,,,,,,,,,
187.28,-1,107,554,,,,,,,,,,,,,,,,
187.285,-1,27,354,,,,,,,,,,,,,,,,
187.29,-1,-49,158,,,,,,,,,,,,,,,,
187.295,-1,-125,-33,,,,,,,,,,,,,,,,
187.3,-1,-196,-218,,,,,,,,,,,,,,,,
187.305,0,-262,-394,,,,,,,,,,,,,,,,
187.31,0,-322,-557,,,,,,,,,,,,,,,,
187.315,0,-377,-705,,,,,,,,,,,,,,,,
187.32,0,-425,-839,,,,,,,,,,,,,,,,
187.325,0,-465,-958,,,,,,,,,,,,,,,,
187.33,0,-495,-1059,,,,,,,,,,,,,,,,
187.335,0,-519,-1140,,,,,,,,,,,,,,,,
187.34,0,-536,-1204,,,,,,,,,,,,,,,,
187.345,0,-544,-1250,,,,,,,,,,,,,,,,
187.35,0,-545,-1277,,,,,,,,,,,,,,,,
187.355,0,-539,-1289,,,,,,,,,,,,,,,,
187.36,0,-526,-1287,,,,,,,,,,,,,,,,
187.365,0,-508,-1275,,,,,,,,,,,,,,,,
187.37,1,-486,-1255,,,,,,,,,,,,,,,,
187.375,1,-463,-1230,,,,,,,,,,,,,,,,
187.38,1,-438,-1199,,,,,,,,,,,,,,,,
187.385,1,-409,-1166,,,,,,,,,,,,,,,,
187.39,1,-385,-1128,,,,,,,,,,,,,,,,
187.395,1,-359,-1087,,,,,,,,,,,,,,,,
187.4,1,-334,-1045,,,,,,,,,,,,,,,,
187.405,1,-306,-1002,,,,,,,,,,,,,,,,
187.41,1,-278,-958,,,,,,,,,,,,,,,,
187.415,0,-250,-912,,,,,,,,,,,,,,,,
187.42,0,-222,-865,,,,,,,,,,,,,,,,
187.425,0,-195,-817,,,,,,,,,,,,,,,,
187.43,0,-167,-767,,,,,,,,,,,,,,,,
187.435,0,-140,-716,,,,,,,,,,,,,,,,
187.44,0,-111,-666,,,,,,,,,,,,,,,,
187.445,0,-84,-611,,,,,,,,,,,,,,,,
187.45,1,-56,-557,,,,,,,,,,,,,,,,
187.455,1,-28,-501,,,,,,,,,,,,,,,,
187.46,1,0,-444,,,,,,,,,,,,,,,,
187.465,2,26,-386,,,,,,,,,,,,,,,,
187.47,2,53,-331,,,,,,,,,,,,,,,,
187.475,2,80,-274,,,,,,,,,,,,,,,,
187.48,3,108,-218,,,,,,,,,,,,,,,,
187.485,3,135,-164,,,,,,,,,,,,,,,,
187.49,4,161,-111,,,,,,,,,,,,,,,,
187.495,4,186,-57,,,,,,,,,,,,,,,,
187.5,4,212,-5,,,,,,,,,,,,,,,,
187.505,4,234,44,,,,,,,,,,,,,,,,
187.51,5,258,95,,,,,,,,,,,,,,,,
187.515,5,281,144,,,,,,,,,,,,,,,,
187.52,5,305,193,,,,,,,,,,,,,,,,
187.525,5,327,240,,,,,,,,,,,,,,,,
187.53,5,350,291,,,,,,,,,,,,,,,,
187.535,5,374,341,,,,,,,,,,,,,,,,
187.54,5,399,392,,,,,,,,,,,,,,,,
187.545,5,422,444,,,,,,,,,,,,,,,,
187.55,4,447,497,,,,,,,,,,,,,,,,
187.555,4,471,552,,,,,,,,,,,,,,,,
187.56,4,497,608,,,,,,,,,,,,,,,,
187.565,3,524,666,,,,,,,,,,,,,,,,
187.57,4,552,725,,,,,,,,,,,,,,,,
187.575,4,579,784,,,,,,,,,,,,,,,,
187.58,3,607,846,,,,,,,,,,,,,,,,
187.585,3,635,906,,,,,,,,,,,,,,,,
187.59,3,663,967,,,,,,,,,,,,,,,,
187.595,3,691,1027,,,,,,,,,,,,,,,,
187.6,3,719,1088,,,,,,,,,,,,,,,,
187.605,3,746,1147,,,,,,,,,,,,,,,,
187.61,3,771,1204,,,,,,,,,,,,,,,,
187.615,3,796,1258,,,,,,,,,,,,,,,,
187.62,3,820,1309,,,,,,,,,,,,,,,,
187.625,3,844,1362,,,,,,,,,,,,,,,,
187.63,3,868,1414,,,,,,,,,,,,,,,,
