TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,SPO2: SIGNAL_QUALITY,SPO2: SPO2 [%],SPO2: HEART_RATE [bpm],SPO2: PI [%],SPO2: R,SPO2: AC_RED,SPO2: DC_RED,SPO2: AC_IR,SPO2: DC_IR,AGC1_CHANNEL,AGC1_PD_OFFSET_CHANGE,AGC1_PD_OFFSET_CURRENT,AGC1_LED_CHANGE,AGC1_LED_CURRENT,AGC2_CHANNEL,AGC2_PD_OFFSET_CHANGE,AGC2_PD_OFFSET_CURRENT,AGC2_LED_CHANGE,AGC2_LED_CURRENT
160.95,345599,751341,610533,,,,,,,,,,,,,,,,,,,
160.96,345519,751443,610658,,,,,,,,,,,,,,,,,,,
160.97,345610,751747,610923,,,,,,,,,,,,,,,,,,,
160.98,345524,751884,611066,,,,,,,,,,,,,,,,,,,
160.99,345604,752168,611334,,,,,,,,,,,,,,,,,,,
161.0,345530,752234,611390,,,,,,,,,,,,,,,,,,,
161.01,345615,752503,611683,,,,,,,,,,,,,,,,,,,
161.02,345533,752587,611768,,,,,,,,,,,,,,,,,,,
161.03,345619,752873,612017,,,,,,,,,,,,,,,,,,,
161.04,345536,752985,612129,,,,,,,,,,,,,,,,,,,
161.05,345600,753234,612423,,,,,,,,,,,,,,,,,,,
161.06,345528,753275,612487,,,,,,,,,,,,,,,,,,,
161.07,345610,753514,612720,,,,,,,,,,,,,,,,,,,
161.08,345536,753557,612765,,,,,,,,,,,,,,,,,,,
161.09,345617,753702,612909,,,,,,,,,,,,,,,,,,,
161.1,345537,753746,612931,,,,,,,,,,,,,,,,,,,
161.11,345630,753882,613080,,,,,,,,,,,,,,,,,,,
161.12,345534,753844,613048,,,,,,,,,,,,,,,,,,,
161.13,345630,754007,613195,,,,,,,,,,,,,,,,,,,
161.14,345546,753992,613217,,,,,,,,,,,,,,,,,,,
161.15,345641,754192,613422,,,,,,,,,,,,,,,,,,,
161.16,345544,754165,613455,,,,,,,,,,,,,,,,,,,
161.17,345634,754377,613648,,,,,,,,,,,,,,,,,,,
161.18,345551,754455,613706,,,,,,,,,,,,,,,,,,,
161.19,345649,754621,613894,,,,,,,,,,,,,,,,,,,
161.2,345553,754627,613899,,,,,,,,,,,,,,,,,,,
161.21,345641,754651,613894,,,,,,,,,,,,,,,,,,,
161.22,345551,754289,613553,,,,,,,,,,,,,,,,,,,
161.23,345646,753719,613002,,,,,,,,,,,,,,,,,,,
161.24,345557,752527,611873,,,,,,,,,,,,,,,,,,,
161.25,345641,751242,610661,,,,,,,,,,,,,,,,,,,
161.26,345533,749740,609232,,,,,,,,,,,,,,,,,,,
161.27,345617,748602,608102,,,,,,,,,,,,,,,,,,,
161.28,345522,747343,606874,,,,,,,,,,,,,,,,,,,
161.29,345620,746476,605995,,,,,,,,,,,,,,,,,,,
161.3,345508,745581,605106,,,,,,,,,,,,,,,,,,,
161.31,345622,745085,604563,,,,,,,,,,,,,,,,,,,
161.32,345501,744621,604097,,,,,,,,,,,,,,,,,,,
161.33,345608,744546,604034,,,,,,,,,,,,,,,,,,,
161.34,345499,744444,603903,,,,,,,,,,,,,,,,,,,
161.35,345606,744684,604141,,,,,,,,,,,,,,,,,,,
161.36,345518,744758,604211,,,,,,,,,,,,,,,,,,,
161.37,345596,745056,604478,,,,,,,,,,,,,,,,,,,
161.38,345510,745219,604653,,,,,,,,,,,,,,,,,,,
161.39,345615,745622,604980,,,,,,,,,,,,,,,,,,,
161.4,345504,745775,605149,,,,,,,,,,,,,,,,,,,
161.41,345606,746162,605527,,,,,,,,,,,,,,,,,,,
161.42,345487,746370,605751,,,,,,,,,,,,,,,,,,,
161.43,345615,746907,606282,,,,,,,,,,,,,,,,,,,
161.44,345494,747209,606610,,,,,,,,,,,,,,,,,,,
161.45,345620,747765,607158,,,,,,,,,,,,,,,,,,,
161.46,345483,748104,607493,,,,,,,,,,,,,,,,,,,
161.47,345634,748571,607997,,,,,,,,,,,,,,,,,,,
161.48,345488,748807,608231,,,,,,,,,,,,,,,,,,,
161.49,345612,749193,608569,,,,,,,,,,,,,,,,,,,
161.5,345497,749264,608647,,,,,,,,,,,,,,,,,,,
161.51,345601,749495,608891,,,,,,,,,,,,,,,,,,,
161.52,345485,749431,608827,,,,,,,,,,,,,,,,,,,
161.53,345584,749483,608853,,,,,,,,,,,,,,,,,,,
161.54,345499,749322,608713,,,,,,,,,,,,,,,,,,,
161.55,345578,749406,608763,,,,,,,,,,,,,,,,,,,
161.56,345487,749240,608628,,,,,,,,,,,,,,,,,,,
161.57,345587,749372,608735,,,,,,,,,,,,,,,,,,,
161.58,345496,749229,608636,,,,,,,,,,,,,,,,,,,
161.59,345570,749474,608793,,,,,,,,,,,,,,,,,,,
161.6,345496,749418,608803,,,,,,,,,,,,,,,,,,,
161.61,345569,749692,609018,,,,,,,,,,,,,,,,,,,
161.62,345498,749722,609100,,,,,,,,,,,,,,,,,,,
161.63,345579,749983,609359,,,,,,,,,,,,,,,,,,,
161.64,345501,750121,609491,,,,,,,,,,,,,,,,,,,
161.65,345564,750498,609859,100,91.65,99.4,3.48,0.6617,0,0,0,0,,,,,,,,,,
161.66,345493,750659,609985,,,,,,,,,,,,,,,,,,,
161.67,345575,751029,610392,,,,,,,,,,,,,,,,,,,
161.68,345510,751237,610534,,,,,,,,,,,,,,,,,,,
161.69,345558,751520,610891,,,,,,,,,,,,,,,,,,,
161.7,345486,751693,610984,,,,,,,,,,,,,,,,,,,
161.71,345583,751981,611313,,,,,,,,,,,,,,,,,,,
161.72,345505,752051,611356,,,,,,,,,,,,,,,,,,,
161.73,345576,752349,611655,,,,,,,,,,,,,,,,,,,
161.74,345497,752467,611675,,,,,,,,,,,,,,,,,,,
161.75,345572,752733,611987,,,,,,,,,,,,,,,,,,,
161.76,345501,752867,612053,,,,,,,,,,,,,,,,,,,
161.77,345574,753116,612312,,,,,,,,,,,,,,,,,,,
161.78,345489,753247,612403,,,,,,,,,,,,,,,,,,,
161.79,345586,753495,612656,,,,,,,,,,,,,,,,,,,
161.8,345479,753559,612725,,,,,,,,,,,,,,,,,,,
161.81,345565,753802,612939,,,,,,,,,,,,,,,,,,,
161.82,345474,753865,612985,,,,,,,,,,,,,,,,,,,
161.83,345544,754008,613131,,,,,,,,,,,,,,,,,,,
161.84,345461,754039,613148,,,,,,,,,,,,,,,,,,,
161.85,345530,754181,613310,,,,,,,,,,,,,,,,,,,
161.86,345454,754221,613335,,,,,,,,,,,,,,,,,,,
161.87,345561,754410,613525,,,,,,,,,,,,,,,,,,,
161.88,345454,754411,613532,,,,,,,,,,,,,,,,,,,
161.89,345553,754597,613709,,,,,,,,,,,,,,,,,,,
161.9,345445,754632,613714,,,,,,,,,,,,,,,,,,,
161.91,345573,754736,613832,,,,,,,,,,,,,,,,,,,
161.92,345443,754638,613744,,,,,,,,,,,,,,,,,,,
161.93,345559,754558,613640,,,,,,,,,,,,,,,,,,,
161.94,345441,753941,613065,,,,,,,,,,,,,,,,,,,
161.95,345562,753021,612212,,,,,,,,,,,,,,,,,,,
161.96,345426,751554,610844,,,,,,,,,,,,,,,,,,,
161.97,345543,750210,609507,,,,,,,,,,,,,,,,,,,
161.98,345442,748778,608193,,,,,,,,,,,,,,,,,,,
161.99,345535,747747,607105,,,,,,,,,,,,,,,,,,,
162.0,345409,746653,606050,,,,,,,,,,,,,,,,,,,
162.01,345540,745949,605319,,,,,,,,,,,,,,,,,,,
162.02,345410,745204,604618,,,,,,,,,,,,,,,,,,,
162.03,345517,744866,604229,,,,,,,,,,,,,,,,,,,
162.04,345405,744540,603925,,,,,,,,,,,,,,,,,,,
162.05,345505,744605,603948,,,,,,,,,,,,,,,,,,,
162.06,345402,744560,603902,,,,,,,,,,,,,,,,,,,
162.07,345513,744783,604121,,,,,,,,,,,,,,,,,,,
162.08,345413,744857,604194,,,,,,,,,,,,,,,,,,,
162.09,345507,745170,604425,,,,,,,,,,,,,,,,,,,
162.1,345408,745216,604471,,,,,,,,,,,,,,,,,,,
162.11,345513,745531,604745,,,,,,,,,,,,,,,,,,,
162.12,345422,745617,604860,,,,,,,,,,,,,,,,,,,
162.13,345519,745987,605215,,,,,,,,,,,,,,,,,,,
162.14,345434,746197,605417,,,,,,,,,,,,,,,,,,,
162.15,345517,746671,605884,,,,,,,,,,,,,,,,,,,
162.16,345433,746931,606158,,,,,,,,,,,,,,,,,,,
162.17,345517,747488,606698,,,,,,,,,,,,,,,,,,,
162.18,345427,747798,606987,,,,,,,,,,,,,,,,,,,
162.19,345513,748276,607496,,,,,,,,,,,,,,,,,,,
162.2,345451,748551,607738,,,,,,,,,,,,,,,,,,,
162.21,345511,748904,608145,,,,,,,,,,,,,,,,,,,
162.22,345437,749067,608247,,,,,,,,,,,,,,,,,,,
162.23,345511,749315,608498,,,,,,,,,,,,,,,,,,,
162.24,345426,749304,608482,,,,,,,,,,,,,,,,,,,
162.25,345514,749449,608629,,,,,,,,,,,,,,,,,,,
162.26,345437,749386,608528,,,,,,,,,,,,,,,,,,,
162.27,345517,749497,608689,,,,,,,,,,,,,,,,,,,
162.28,345428,749418,608580,,,,,,,,,,,,,,,,,,,
162.29,345510,749554,608717,,,,,,,,,,,,,,,,,,,
162.3,345442,749545,608650,,,,,,,,,,,,,,,,,,,
162.31,345519,749736,608854,,,,,,,,,,,,,,,,,,,
162.32,345433,749740,608817,,,,,,,,,,,,,,,,,,,
162.33,345512,750018,609103,,,,,,,,,,,,,,,,,,,
162.34,345432,750099,609181,,,,,,,,,,,,,,,,,,,
162.35,345510,750398,609463,,,,,,,,,,,,,,,,,,,
162.36,345435,750530,609601,,,,,,,,,,,,,,,,,,,
162.37,345523,750884,609953,,,,,,,,,,,,,,,,,,,
162.38,345448,750993,610080,,,,,,,,,,,,,,,,,,,
162.39,345518,751309,610337,,,,,,,,,,,,,,,,,,,
162.4,345441,751405,610476,,,,,,,,,,,,,,,,,,,
162.41,345537,751759,610830,,,,,,,,,,,,,,,,,,,
162.42,345449,751881,610985,,,,,,,,,,,,,,,,,,,
162.43,345533,752205,611261,,,,,,,,,,,,,,,,,,,
162.44,345448,752287,611382,,,,,,,,,,,,,,,,,,,
162.45,345540,752571,611658,,,,,,,,,,,,,,,,,,,
162.46,345447,752677,611742,,,,,,,,,,,,,,,,,,,
162.47,345543,752927,611990,,,,,,,,,,,,,,,,,,,
162.48,345462,752964,612043,,,,,,,,,,,,,,,,,,,
162.49,345540,753205,612254,,,,,,,,,,,,,,,,,,,
162.5,345466,753206,612244,,,,,,,,,,,,,,,,,,,
162.51,345540,753355,612446,,,,,,,,,,,,,,,,,,,
162.52,345476,753397,612435,,,,,,,,,,,,,,,,,,,
162.53,345534,753596,612615,,,,,,,,,,,,,,,,,,,
162.54,345465,753634,612641,,,,,,,,,,,,,,,,,,,
162.55,345532,753782,612843,,,,,,,,,,,,,,,,,,,
162.56,345450,753812,612820,,,,,,,,,,,,,,,,,,,
162.57,345535,753992,613024,,,,,,,,,,,,,,,,,,,
162.58,345473,754010,613012,,,,,,,,,,,,,,,,,,,
162.59,345542,754144,613154,,,,,,,,,,,,,,,,,,,
162.6,345470,754141,613112,,,,,,,,,,,,,,,,,,,
162.61,345554,754134,613150,,,,,,,,,,,,,,,,,,,
162.62,345477,753867,612913,100,91.65,91.8,3.46,0.665,0,0,0,0,,,,,,,,,,
162.63,345537,753534,612575,,,,,,,,,,,,,,,,,,,
162.64,345459,752644,611755,,,,,,,,,,,,,,,,,,,
162.65,345532,751574,610763,,,,,,,,,,,,,,,,,,,
162.66,345460,750128,609372,,,,,,,,,,,,,,,,,,,
162.67,345513,748880,608167,,,,,,,,,,,,,,,,,,,
162.68,345435,747607,606877,,,,,,,,,,,,,,,,,,,
162.69,345517,746457,605766,,,,,,,,,,,,,,,,,,,
162.7,345436,745333,604649,,,,,,,,,,,,,,,,,,,
162.71,345492,744472,603740,,,,,,,,,,,,,,,,,,,
162.72,345408,743674,602931,,,,,,,,,,,,,,,,,,,
162.73,345497,743363,602583,,,,,,,,,,,,,,,,,,,
162.74,345412,743129,602325,,,,,,,,,,,,,,,,,,,
162.75,345487,743234,602369,,,,,,,,,,,,,,,,,,,
162.76,345400,743210,602340,,,,,,,,,,,,,,,,,,,
162.77,345478,743460,602575,,,,,,,,,,,,,,,,,,,
162.78,345416,743629,602740,,,,,,,,,,,,,,,,,,,
162.79,345482,743887,603009,,,,,,,,,,,,,,,,,,,
162.8,345403,744074,603199,,,,,,,,,,,,,,,,,,,
162.81,345498,744371,603516,,,,,,,,,,,,,,,,,,,
162.82,345411,744524,603676,,,,,,,,,,,,,,,,,,,
162.83,345496,744922,604017,,,,,,,,,,,,,,,,,,,
162.84,345427,745158,604280,,,,,,,,,,,,,,,,,,,
162.85,345486,745661,604728,,,,,,,,,,,,,,,,,,,
162.86,345416,746018,605099,,,,,,,,,,,,,,,,,,,
162.87,345494,746570,605628,,,,,,,,,,,,,,,,,,,
162.88,345416,746942,605990,,,,,,,,,,,,,,,,,,,
162.89,345479,747386,606451,,,,,,,,,,,,,,,,,,,
162.9,345417,747638,606700,,,,,,,,,,,,,,,,,,,
162.91,345503,747921,607022,,,,,,,,,,,,,,,,,,,
162.92,345437,748047,607101,,,,,,,,,,,,,,,,,,,
162.93,345498,748254,607297,,,,,,,,,,,,,,,,,,,
162.94,345418,748222,607294,,,,,,,,,,,,,,,,,,,
162.95,345517,748297,607359,,,,,,,,,,,,,,,,,,,
162.96,345430,748163,607273,,,,,,,,,,,,,,,,,,,
162.97,345508,748215,607320,,,,,,,,,,,,,,,,,,,
162.98,345429,748139,607245,,,,,,,,,,,,,,,,,,,
162.99,345507,748292,607377,,,,,,,,,,,,,,,,,,,
163.0,345429,748289,607383,,,,,,,,,,,,,,,,,,,
163.01,345501,748471,607551,,,,,,,,,,,,,,,,,,,
163.02,345429,748510,607580,,,,,,,,,,,,,,,,,,,
163.03,345505,748698,607758,,,,,,,,,,,,,,,,,,,
163.04,345435,748778,607831,,,,,,,,,,,,,,,,,,,
163.05,345519,749013,608084,,,,,,,,,,,,,,,,,,,
163.06,345438,749055,608160,,,,,,,,,,,,,,,,,,,
163.07,345525,749304,608427,,,,,,,,,,,,,,,,,,,
163.08,345461,749385,608514,,,,,,,,,,,,,,,,,,,
163.09,345525,749644,608799,,,,,,,,,,,,,,,,,,,
163.1,345464,749805,608969,,,,,,,,,,,,,,,,,,,
163.11,345528,750156,609287,,,,,,,,,,,,,,,,,,,
163.12,345453,750254,609428,,,,,,,,,,,,,,,,,,,
163.13,345509,750533,609700,,,,,,,,,,,,,,,,,,,
163.14,345460,750753,609862,,,,,,,,,,,,,,,,,,,
163.15,345517,751081,610227,,,,,,,,,,,,,,,,,,,
163.16,345463,751284,610381,,,,,,,,,,,,,,,,,,,
163.17,345519,751511,610636,,,,,,,,,,,,,,,,,,,
163.18,345476,751613,610729,,,,,,,,,,,,,,,,,,,
163.19,345517,751814,610931,,,,,,,,,,,,,,,,,,,
163.2,345490,751903,611039,,,,,,,,,,,,,,,,,,,
163.21,345514,752166,611261,,,,,,,,,,,,,,,,,,,
163.22,345475,752276,611410,,,,,,,,,,,,,,,,,,,
163.23,345530,752529,611660,,,,,,,,,,,,,,,,,,,
163.24,345475,752675,611774,,,,,,,,,,,,,,,,,,,
163.25,345534,752831,611967,,,,,,,,,,,,,,,,,,,
163.26,345486,752928,612047,,,,,,,,,,,,,,,,,,,
163.27,345523,753102,612190,,,,,,,,,,,,,,,,,,,
163.28,345479,752918,612006,,,,,,,,,,,,,,,,,,,
163.29,345535,752551,611652,,,,,,,,,,,,,,,,,,,
163.3,345484,751648,610793,,,,,,,,,,,,,,,,,,,
163.31,345539,750458,609690,,,,,,,,,,,,,,,,,,,
163.32,345470,749139,608404,,,,,,,,,,,,,,,,,,,
163.33,345519,747918,607247,,,,,,,,,,,,,,,,,,,
163.34,345455,746703,606052,,,,,,,,,,,,,,,,,,,
163.35,345520,745676,605067,,,,,,,,,,,,,,,,,,,
163.36,345459,744688,604076,,,,,,,,,,,,,,,,,,,
163.37,345510,743959,603335,,,,,,,,,,,,,,,,,,,
163.38,345445,743461,602793,,,,,,,,,,,,,,,,,,,
163.39,345506,743342,602648,,,,,,,,,,,,,,,,,,,
163.4,345444,743296,602565,,,,,,,,,,,,,,,,,,,
163.41,345504,743385,602651,,,,,,,,,,,,,,,,,,,
163.42,345419,743429,602688,,,,,,,,,,,,,,,,,,,
163.43,345500,743659,602909,,,,,,,,,,,,,,,,,,,
163.44,345434,743828,603087,,,,,,,,,,,,,,,,,,,
163.45,345512,744073,603327,,,,,,,,,,,,,,,,,,,
163.46,345415,744261,603521,,,,,,,,,,,,,,,,,,,
163.47,345499,744598,603847,,,,,,,,,,,,,,,,,,,
163.48,345449,744909,604163,,,,,,,,,,,,,,,,,,,
163.49,345511,745419,604668,,,,,,,,,,,,,,,,,,,
163.5,345434,745897,605140,,,,,,,,,,,,,,,,,,,
163.51,345510,746439,605702,,,,,,,,,,,,,,,,,,,
163.52,345452,746934,606176,,,,,,,,,,,,,,,,,,,
163.53,345516,747479,606732,,,,,,,,,,,,,,,,,,,
163.54,345464,747862,607113,,,,,,,,,,,,,,,,,,,
163.55,345515,748295,607519,,,,,,,,,,,,,,,,,,,
163.56,345453,748520,607742,,,,,,,,,,,,,,,,,,,
163.57,345517,748821,608024,,,,,,,,,,,,,,,,,,,
163.58,345479,748902,608091,,,,,,,,,,,,,,,,,,,
163.59,345514,749094,608232,,,,,,,,,,,,,,,,,,,
163.6,345492,749039,608224,,,,,,,,,,,,,,,,,,,
163.61,345517,749124,608262,,,,,,,,,,,,,,,,,,,
163.62,345500,749088,608203,,,,,,,,,,,,,,,,,,,
163.63,345525,749178,608329,,,,,,,,,,,,,,,,,,,
163.64,345516,749172,608316,,,,,,,,,,,,,,,,,,,
163.65,345520,749308,608450,,,,,,,,,,,,,,,,,,,
163.66,345496,749404,608534,,,,,,,,,,,,,,,,,,,
163.67,345513,749584,608725,100,91.65,91.3,3.5,0.6635,0,0,0,0,,,,,,,,,,
163.68,345504,749687,608799,,,,,,,,,,,,,,,,,,,
163.69,345510,749920,609011,,,,,,,,,,,,,,,,,,,
163.7,345507,749986,609070,,,,,,,,,,,,,,,,,,,
163.71,345519,750228,609329,,,,,,,,,,,,,,,,,,,
163.72,345512,750405,609468,,,,,,,,,,,,,,,,,,,
163.73,345499,750693,609776,,,,,,,,,,,,,,,,,,,
163.74,345494,750919,609980,,,,,,,,,,,,,,,,,,,
163.75,345512,751231,610354,,,,,,,,,,,,,,,,,,,
163.76,345512,751457,610523,,,,,,,,,,,,,,,,,,,
163.77,345509,751749,610864,,,,,,,,,,,,,,,,,,,
163.78,345516,751957,611030,,,,,,,,,,,,,,,,,,,
163.79,345507,752161,611266,,,,,,,,,,,,,,,,,,,
163.8,345526,752376,611445,,,,,,,,,,,,,,,,,,,
163.81,345518,752565,611623,,,,,,,,,,,,,,,,,,,
163.82,345526,752689,611719,,,,,,,,,,,,,,,,,,,
163.83,345537,752796,611877,,,,,,,,,,,,,,,,,,,
163.84,345523,752870,611950,,,,,,,,,,,,,,,,,,,
163.85,345518,752944,612063,,,,,,,,,,,,,,,,,,,
163.86,345538,753072,612112,,,,,,,,,,,,,,,,,,,
163.87,345527,753125,612194,,,,,,,,,,,,,,,,,,,
163.88,345528,753214,612303,,,,,,,,,,,,,,,,,,,
163.89,345549,753398,612455,,,,,,,,,,,,,,,,,,,
163.9,345529,753515,612568,,,,,,,,,,,,,,,,,,,
163.91,345534,753632,612713,,,,,,,,,,,,,,,,,,,
163.92,345538,753808,612857,,,,,,,,,,,,,,,,,,,
163.93,345532,753913,613000,,,,,,,,,,,,,,,,,,,
163.94,345541,754067,613118,,,,,,,,,,,,,,,,,,,
163.95,345545,754111,613157,,,,,,,,,,,,,,,,,,,
163.96,345528,754032,613086,,,,,,,,,,,,,,,,,,,
163.97,345544,753708,612755,,,,,,,,,,,,,,,,,,,
163.98,345533,752977,612081,,,,,,,,,,,,,,,,,,,
163.99,345543,751822,611021,,,,,,,,,,,,,,,,,,,
164.0,345532,750437,609696,,,,,,,,,,,,,,,,,,,
164.01,345514,749054,608327,,,,,,,,,,,,,,,,,,,
164.02,345501,747742,607064,,,,,,,,,,,,,,,,,,,
164.03,345508,746553,605887,,,,,,,,,,,,,,,,,,,
164.04,345496,745491,604877,,,,,,,,,,,,,,,,,,,
164.05,345491,744649,604020,,,,,,,,,,,,,,,,,,,
164.06,345488,743922,603279,,,,,,,,,,,,,,,,,,,
164.07,345487,743542,602842,,,,,,,,,,,,,,,,,,,
164.08,345495,743346,602682,,,,,,,,,,,,,,,,,,,
164.09,345481,743364,602662,,,,,,,,,,,,,,,,,,,
164.1,345476,743492,602760,,,,,,,,,,,,,,,,,,,
164.11,345484,743634,602913,,,,,,,,,,,,,,,,,,,
164.12,345497,743881,603100,,,,,,,,,,,,,,,,,,,
164.13,345481,744058,603297,,,,,,,,,,,,,,,,,,,
164.14,345502,744316,603528,,,,,,,,,,,,,,,,,,,
164.15,345479,744618,603815,,,,,,,,,,,,,,,,,,,
164.16,345501,745009,604125,,,,,,,,,,,,,,,,,,,
164.17,345487,745395,604522,,,,,,,,,,,,,,,,,,,
164.18,345484,745874,604993,,,,,,,,,,,,,,,,,,,
164.19,345495,746368,605517,,,,,,,,,,,,,,,,,,,
164.2,345492,746853,606003,,,,,,,,,,,,,,,,,,,
164.21,345490,747300,606463,,,,,,,,,,,,,,,,,,,
164.22,345479,747685,606878,,,,,,,,,,,,,,,,,,,
164.23,345501,748087,607232,,,,,,,,,,,,,,,,,,,
164.24,345506,748441,607581,,,,,,,,,,,,,,,,,,,
164.25,345494,748708,607842,,,,,,,,,,,,,,,,,,,
164.26,345514,748922,608002,,,,,,,,,,,,,,,,,,,
164.27,345507,749015,608122,,,,,,,,,,,,,,,,,,,
164.28,345507,749052,608142,,,,,,,,,,,,,,,,,,,
164.29,345496,748988,608083,,,,,,,,,,,,,,,,,,,
164.3,345509,748941,608055,,,,,,,,,,,,,,,,,,,
164.31,345498,748882,608012,,,,,,,,,,,,,,,,,,,
164.32,345532,748815,607951,,,,,,,,,,,,,,,,,,,
164.33,345513,748755,607899,,,,,,,,,,,,,,,,,,,
164.34,345529,748768,607935,,,,,,,,,,,,,,,,,,,
164.35,345506,748863,608010,,,,,,,,,,,,,,,,,,,
164.36,345520,748982,608114,,,,,,,,,,,,,,,,,,,
164.37,345515,749119,608277,,,,,,,,,,,,,,,,,,,
164.38,345513,749319,608431,,,,,,,,,,,,,,,,,,,
164.39,345499,749440,608585,,,,,,,,,,,,,,,,,,,
164.4,345517,749679,608833,,,,,,,,,,,,,,,,,,,
164.41,345500,749889,609038,,,,,,,,,,,,,,,,,,,
164.42,345518,750154,609282,,,,,,,,,,,,,,,,,,,
164.43,345519,750335,609507,,,,,,,,,,,,,,,,,,,
164.44,345513,750609,609759,,,,,,,,,,,,,,,,,,,
164.45,345509,750825,609948,,,,,,,,,,,,,,,,,,,
164.46,345520,751094,610214,,,,,,,,,,,,,,,,,,,
164.47,345517,751318,610429,,,,,,,,,,,,,,,,,,,
164.48,345517,751565,610624,,,,,,,,,,,,,,,,,,,
164.49,345495,751737,610836,,,,,,,,,,,,,,,,,,,
164.5,345523,751933,611026,,,,,,,,,,,,,,,,,,,
164.51,345509,752158,611205,,,,,,,,,,,,,,,,,,,
164.52,345525,752312,611367,,,,,,,,,,,,,,,,,,,
164.53,345513,752458,611507,,,,,,,,,,,,,,,,,,,
164.54,345510,752607,611655,,,,,,,,,,,,,,,,,,,
164.55,345504,752728,611766,,,,,,,,,,,,,,,,,,,
164.56,345519,752829,611865,,,,,,,,,,,,,,,,,,,
164.57,345505,752885,611928,,,,,,,,,,,,,,,,,,,
164.58,345533,752969,612036,,,,,,,,,,,,,,,,,,,
164.59,345507,753002,612036,,,,,,,,,,,,,,,,,,,
164.6,345547,753063,612109,,,,,,,,,,,,,,,,,,,
164.61,345512,753149,612190,,,,,,,,,,,,,,,,,,,
164.62,345529,753241,612287,,,,,,,,,,,,,,,,,,,
164.63,345526,753377,612409,,,,,,,,,,,,,,,,,,,
164.64,345549,753518,612584,,,,,,,,,,,,,,,,,,,
164.65,345526,753672,612722,100,91.66,89.5,3.51,0.6657,0,0,0,0,,,,,,,,,,
164.66,345536,753804,612894,,,,,,,,,,,,,,,,,,,
164.67,345521,753933,612985,,,,,,,,,,,,,,,,,,,
164.68,345546,753997,613054,,,,,,,,,,,,,,,,,,,
164.69,345519,753982,612977,,,,,,,,,,,,,,,,,,,
164.7,345544,753706,612732,,,,,,,,,,,,,,,,,,,
164.71,345522,753025,612106,,,,,,,,,,,,,,,,,,,
164.72,345529,751866,611023,,,,,,,,,,,,,,,,,,,
164.73,345518,750456,609692,,,,,,,,,,,,,,,,,,,
164.74,345507,749146,608402,,,,,,,,,,,,,,,,,,,
164.75,345492,747939,607210,,,,,,,,,,,,,,,,,,,
164.76,345505,746826,606128,,,,,,,,,,,,,,,,,,,
164.77,345485,745874,605185,,,,,,,,,,,,,,,,,,,
164.78,345501,745120,604439,,,,,,,,,,,,,,,,,,,
164.79,345464,744510,603850,,,,,,,,,,,,,,,,,,,
164.8,345519,744285,603572,,,,,,,,,,,,,,,,,,,
164.81,345476,744201,603476,,,,,,,,,,,,,,,,,,,
164.82,345491,744275,603535,,,,,,,,,,,,,,,,,,,
164.83,345491,744462,603692,,,,,,,,,,,,,,,,,,,
164.84,345510,744671,603925,,,,,,,,,,,,,,,,,,,
164.85,345498,744918,604135,,,,,,,,,,,,,,,,,,,
164.86,345521,745209,604427,,,,,,,,,,,,,,,,,,,
164.87,345471,745470,604677,,,,,,,,,,,,,,,,,,,
164.88,345522,745868,605031,,,,,,,,,,,,,,,,,,,
164.89,345479,746173,605398,,,,,,,,,,,,,,,,,,,
164.9,345537,746629,605781,,,,,,,,,,,,,,,,,,,
164.91,345489,747039,606196,,,,,,,,,,,,,,,,,,,
164.92,345535,747496,606660,,,,,,,,,,,,,,,,,,,
164.93,345478,747933,607072,,,,,,,,,,,,,,,,,,,
164.94,345532,748358,607520,,,,,,,,,,,,,,,,,,,
164.95,345491,748714,607857,,,,,,,,,,,,,,,,,,,
164.96,345540,749037,608168,,,,,,,,,,,,,,,,,,,
164.97,345518,749317,608451,,,,,,,,,,,,,,,,,,,
164.98,345540,749552,608695,,,,,,,,,,,,,,,,,,,
164.99,345500,749696,608865,,,,,,,,,,,,,,,,,,,
165.0,345550,749811,608943,,,,,,,,,,,,,,,,,,,
165.01,345504,749847,608946,,,,,,,,,,,,,,,,,,,
165.02,345533,749907,608984,,,,,,,,,,,,,,,,,,,
165.03,345494,749844,608951,,,,,,,,,,,,,,,,,,,
165.04,345541,749855,608936,,,,,,,,,,,,,,,,,,,
165.05,345494,749773,608914,,,,,,,,,,,,,,,,,,,
165.06,345553,749815,608934,,,,,,,,,,,,,,,,,,,
165.07,345505,749824,608935,,,,,,,,,,,,,,,,,,,
165.08,345547,749919,608985,,,,,,,,,,,,,,,,,,,
165.09,345491,749929,609059,,,,,,,,,,,,,,,,,,,
165.1,345542,750117,609185,,,,,,,,,,,,,,,,,,,
165.11,345509,750192,609318,,,,,,,,,,,,,,,,,,,
165.12,345556,750388,609502,,,,,,,,,,,,,,,,,,,
165.13,345501,750501,609663,,,,,,,,,,,,,,,,,,,
165.14,345558,750809,609914,,,,,,,,,,,,,,,,,,,
165.15,345508,750983,610069,,,,,,,,,,,,,,,,,,,
165.16,345550,751268,610374,,,,,,,,,,,,,,,,,,,
165.17,345500,751497,610573,,,,,,,,,,,,,,,,,,,
165.18,345560,751827,610862,,,,,,,,,,,,,,,,,,,
165.19,345515,752044,611091,,,,,,,,,,,,,,,,,,,
